cod_distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,fecha_month,fecha_day,hora_hour,hora_minute,sexo_Mujer,sexo_Hombre,sexo_Desconocido,tipo_vehiculo_movilidad_urbana_ligera,tipo_vehiculo_vehículos_ligeros_motorizados,tipo_vehiculo_vehículos_personales_y_utilitarios,tipo_vehiculo_transporte_pesado,tipo_vehiculo_remolques,tipo_vehiculo_sin_especificar,rango_edad_0,rango_edad_0-17,rango_edad_18-24,rango_edad_25-34,rango_edad_35-44,rango_edad_45-59,rango_edad_60+,tipo_persona_Conductor,tipo_persona_Pasajero,tipo_persona_Peatón,positiva_alcohol,cod_lesividad
9,4,0,434150.0,4480253.0,7,12,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9,3,0,439056.0,4479193.0,7,12,11,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
4,3,0,442352.0,4474940.0,7,12,10,52,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,6
1,7,0,440654.0,4473055.0,7,12,7,50,1,3,0,0,0,4,0,0,0,0,0,2,0,0,2,0,2,2,0,0,1
7,6,0,440242.0,4477095.0,7,12,12,9,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2
15,0,6,444021.0,4477252.0,7,12,7,20,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
16,7,6,443811.0,4481654.0,7,12,11,15,1,2,0,0,1,2,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0
11,3,0,437092.0,4470876.0,7,12,10,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
11,7,0,437067.0,4471588.0,7,12,11,55,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2
1,5,0,440254.0,4475650.0,7,12,12,10,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2
15,7,0,443736.0,4478636.0,7,12,12,30,0,3,0,0,0,3,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1
11,5,6,437242.0,4469884.0,7,12,13,22,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
13,7,0,446046.0,4470765.0,7,12,13,40,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
3,0,0,443443.0,4472858.0,7,12,14,5,0,3,0,0,0,3,0,0,0,0,0,0,2,1,0,0,3,0,0,0,1
13,4,0,444570.0,4470536.0,7,12,13,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10,0,0,435309.0,4470847.0,7,12,14,45,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2
5,6,0,441847.0,4477370.0,7,12,15,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3
7,4,0,441023.0,4475457.0,7,12,16,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
3,7,0,443627.0,4473587.0,7,12,14,33,1,6,0,0,0,1,6,0,0,0,2,0,0,0,3,2,2,5,0,0,2
12,6,0,439248.0,4469349.0,7,12,14,23,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1
20,6,6,449131.0,4475246.0,7,12,17,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
5,0,0,443054.0,4478450.0,7,12,15,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
11,0,0,436301.0,4469812.0,7,12,15,30,1,3,0,0,0,4,0,0,0,0,1,0,0,2,1,0,3,1,0,0,2
9,3,0,439393.0,4474747.0,7,12,14,19,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
15,4,0,444244.0,4476555.0,7,12,15,10,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0
5,7,0,443752.0,4478114.0,7,12,15,30,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
14,8,0,444760.0,4472607.0,7,12,17,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1
8,0,0,439307.0,4482410.0,7,12,17,50,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2
6,0,0,440705.0,4478291.0,7,12,18,10,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
20,6,0,446930.0,4477525.0,7,5,17,10,1,1,1,0,0,3,0,0,0,1,0,0,0,0,1,1,3,0,0,0,1
1,3,0,439524.0,4475761.0,7,12,15,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
2,6,0,440642.0,4472513.0,7,12,20,0,0,4,0,0,0,4,0,0,0,0,0,0,3,1,0,0,2,2,0,0,0
5,2,0,442257.0,4476884.0,7,12,14,40,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1
16,0,0,443804.0,4481703.0,7,12,20,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2
8,0,0,441963.0,4481513.0,7,12,18,25,1,2,0,0,0,3,0,0,0,0,1,0,0,0,2,0,2,1,0,0,1
11,2,0,437233.0,4471714.0,7,12,18,14,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2
15,6,0,445055.0,4475395.0,7,12,19,5,3,1,0,0,2,2,0,0,0,0,0,0,3,0,1,0,2,2,0,0,2
12,6,6,441017.0,4469152.0,7,12,20,15,2,2,0,0,0,4,0,0,0,0,1,0,2,1,0,0,2,2,0,1,0
9,7,0,438451.0,4475184.0,7,12,20,30,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0
21,7,0,450476.0,4479975.0,7,12,21,15,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
9,4,0,436255.0,4477331.0,7,12,18,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,3,0,440233.0,4475651.0,7,12,21,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
15,7,0,444628.0,4474241.0,7,12,21,45,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0
20,6,0,446002.0,4476593.0,7,12,22,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2
9,0,6,437066.0,4474152.0,7,12,17,0,3,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0
10,6,0,436828.0,4472315.0,7,12,21,45,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
11,4,0,438396.0,4470928.0,7,12,23,20,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
17,7,0,441540.0,4463890.0,7,12,22,15,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2
12,2,0,440480.0,4470816.0,7,12,23,20,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2
11,3,0,437716.0,4470799.0,7,13,1,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
5,4,0,441891.0,4477422.0,7,13,2,33,0,2,1,0,0,1,2,0,0,1,0,0,0,0,2,0,2,1,0,0,0
13,4,0,444595.0,4470497.0,7,12,11,40,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14,4,6,445372.0,4473315.0,7,13,4,20,1,1,6,0,0,8,0,0,0,6,0,2,0,0,0,0,7,1,0,1,1
6,0,0,440218.0,4478668.0,7,12,19,5,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
6,6,0,440926.0,4479150.0,7,13,3,40,1,4,0,0,0,5,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0
6,3,0,441207.0,4479443.0,7,12,21,48,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
12,4,0,440537.0,4470999.0,7,13,5,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9,4,0,433543.0,4479475.0,7,13,6,10,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
16,0,0,443753.0,4479908.0,7,12,13,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
8,5,6,439628.0,4482817.0,7,13,8,29,1,0,2,0,0,3,0,0,0,2,0,0,0,0,1,0,3,0,0,0,1
17,6,0,441325.0,4467205.0,7,13,8,46,2,1,0,2,0,1,0,0,0,0,1,1,0,0,1,0,2,1,0,0,1
13,7,0,443309.0,4470875.0,7,13,10,30,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
20,7,0,448000.0,4477445.0,7,13,10,15,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2
13,4,0,443541.0,4471315.0,7,13,8,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18,8,0,443641.0,4468321.0,7,13,11,10,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,2
15,8,0,443746.0,4477202.0,7,13,10,5,1,3,0,0,0,3,1,0,0,0,0,0,0,1,1,2,3,1,0,0,1
5,6,0,442846.0,4478106.0,7,13,13,10,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
15,0,0,445557.0,4476411.0,7,13,2,30,1,0,2,0,0,3,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0
17,3,0,439215.0,4465250.0,7,12,22,20,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2
13,8,0,442124.0,4470690.0,7,13,15,2,3,3,0,0,0,6,0,0,0,0,0,0,0,1,2,3,4,2,0,0,2
18,7,0,448604.0,4468661.0,7,13,14,25,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
4,7,0,441585.0,4474684.0,7,13,15,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
7,4,0,441022.0,4476642.0,7,13,15,15,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
9,3,0,436954.0,4473925.0,7,13,14,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
1,3,0,438589.0,4473944.0,7,13,15,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5
11,8,6,437649.0,4470883.0,7,13,16,10,1,2,0,0,0,3,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0
19,6,0,448396.0,4471731.0,7,13,16,40,0,1,2,0,0,3,0,0,0,2,0,0,1,0,0,0,3,0,0,0,1
14,0,0,446139.0,4472768.0,7,12,17,25,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1
12,6,0,439380.0,4470754.0,7,13,17,40,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
5,2,0,441538.0,4477997.0,7,13,15,43,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4
8,6,0,442896.0,4483714.0,7,13,17,35,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
15,7,0,444076.0,4476254.0,7,13,16,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
9,0,6,439578.0,4475195.0,7,13,19,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
4,4,0,443469.0,4475602.0,7,13,18,50,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9,4,0,433692.0,4479607.0,7,13,18,55,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
13,4,0,442752.0,4470115.0,7,13,20,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,6,0,441814.0,4478163.0,7,13,21,15,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0
17,6,6,439029.0,4465483.0,7,13,21,5,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
13,0,0,444464.0,4472223.0,7,13,20,30,2,2,0,0,0,4,0,0,0,0,0,1,3,0,0,0,2,2,0,0,2
5,0,0,441942.0,4480202.0,7,13,20,40,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0
7,4,0,441459.0,4475376.0,7,13,21,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
7,7,0,441252.0,4476830.0,7,13,21,59,2,2,0,0,0,4,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2
1,3,0,439722.0,4473375.0,7,13,22,40,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
11,4,0,437525.0,4469764.0,7,13,23,15,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
10,3,0,438579.0,4473880.0,7,14,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
12,7,0,441042.0,4469125.0,7,13,23,50,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
13,6,0,444235.0,4470602.0,7,14,1,50,2,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0
5,4,0,443739.0,4478167.0,7,14,0,40,0,4,0,0,0,4,0,0,0,0,0,1,1,0,2,0,1,3,0,0,1
5,4,6,442828.0,4478107.0,7,14,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,6,0,449850.0,4478615.0,7,13,22,10,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4
13,4,0,443895.0,4470505.0,7,14,2,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0
12,4,0,439522.0,4469427.0,7,14,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
9,2,0,439413.0,4474736.0,7,14,3,30,2,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,4
3,6,0,442746.0,4472509.0,7,14,4,25,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,2
13,6,0,446020.0,4470743.0,7,14,4,20,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
17,4,0,441171.0,4467055.0,7,12,6,8,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0
16,4,0,447470.0,4483163.0,7,13,14,24,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
11,4,0,438942.0,4472303.0,7,13,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,4,0,443636.0,4474891.0,7,14,9,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,2,0,441324.0,4477584.0,7,14,11,30,1,1,1,0,0,3,0,0,0,1,0,1,0,0,1,0,2,0,1,0,2
6,2,0,439785.0,4479721.0,7,14,9,40,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
8,6,0,439289.0,4480940.0,7,14,12,39,1,2,0,0,1,2,0,0,0,0,0,1,0,0,2,0,2,1,0,0,4
16,7,0,446831.0,4478049.0,7,12,10,4,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2
8,0,0,440289.0,4481511.0,7,14,13,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
5,6,6,443376.0,4478922.0,7,14,13,40,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
20,2,0,446605.0,4476799.0,7,14,13,40,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,4
20,0,0,446075.0,4476615.0,7,14,13,40,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3
8,3,0,440244.0,4481202.0,7,14,14,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
1,6,0,439676.0,4475227.0,7,13,21,15,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
9,4,0,439232.0,4475783.0,7,14,15,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12,2,0,441285.0,4469593.0,7,14,15,30,3,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,1,1,0,2
12,9,0,441142.0,4469191.0,7,13,20,35,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
20,6,0,447822.0,4477294.0,7,12,14,15,3,1,0,0,0,4,0,0,0,0,1,0,0,1,2,0,2,2,0,0,0
13,0,0,443574.0,4471007.0,7,14,17,1,3,1,0,0,0,4,0,0,0,0,1,0,0,0,2,1,2,2,0,1,1
13,6,0,443785.0,4471775.0,7,14,16,30,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
10,6,0,435750.0,4471756.0,7,14,18,23,2,3,0,0,0,5,0,0,0,0,1,0,0,2,1,1,2,3,0,0,1
15,6,0,444999.0,4476247.0,7,14,17,30,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2
7,7,0,440183.0,4475887.0,7,14,18,20,1,2,0,0,1,2,0,0,0,0,0,0,0,2,1,0,2,1,0,0,2
20,6,0,448417.0,4477720.0,7,14,18,50,2,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,2,1,0,0,2
4,4,6,442984.0,4475629.0,7,14,20,30,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
15,4,0,445349.0,4476526.0,7,14,20,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5,6,0,442702.0,4479427.0,7,14,20,26,3,1,0,0,0,4,0,0,0,0,0,2,0,0,2,0,2,2,0,0,2
1,10,6,439221.0,4475789.0,7,14,20,20,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
5,0,0,442308.0,4481623.0,7,14,20,45,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,1,0,0,2
10,6,0,438554.0,4473382.0,7,14,22,25,0,3,0,0,2,1,0,0,0,0,0,1,2,0,0,0,2,1,0,0,1
21,3,0,447450.0,4479330.0,7,14,22,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,6
11,0,0,436475.0,4470265.0,7,14,23,20,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
20,4,0,447783.0,4477824.0,7,14,23,15,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
4,0,6,442137.0,4476549.0,7,15,0,40,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
8,6,0,442854.0,4483266.0,7,14,23,45,1,4,0,0,1,4,0,0,0,0,0,4,0,1,0,0,2,3,0,0,1
10,3,0,438031.0,4473153.0,7,15,0,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
16,3,0,443438.0,4482847.0,7,14,23,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7
9,3,0,439230.0,4475163.0,7,15,0,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
3,6,0,441538.0,4473186.0,7,15,0,43,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1
7,6,0,439399.0,4476067.0,7,15,1,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,2,0,3,0,0,0,0
5,6,0,441602.0,4479748.0,7,15,1,20,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0
15,4,0,443736.0,4479150.0,7,15,1,15,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,3,0,442482.0,4474131.0,7,15,3,30,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,2
2,7,0,442303.0,4471820.0,7,13,13,25,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
10,0,0,434151.0,4472353.0,7,14,14,0,4,3,0,0,0,7,0,0,0,0,2,0,1,0,3,1,2,5,0,0,2
7,3,0,440180.0,4475678.0,7,15,8,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
7,5,0,440306.0,4475716.0,7,15,8,13,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
4,0,0,443277.0,4475363.0,7,15,8,40,2,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0
10,6,0,435753.0,4470831.0,7,15,9,5,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0
4,2,0,443133.0,4476023.0,7,14,14,20,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
2,7,0,441008.0,4471426.0,7,15,9,40,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0
8,6,0,438072.0,4481435.0,7,15,8,33,1,1,1,0,0,3,0,0,0,1,0,0,0,0,2,0,3,0,0,0,2
20,6,0,447816.0,4476052.0,7,15,9,46,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0
6,6,0,440633.0,4477582.0,7,15,9,30,0,4,2,0,2,4,0,0,0,2,0,0,1,0,3,0,4,2,0,0,4
2,11,0,441359.0,4470692.0,7,11,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
13,0,6,444417.0,4469630.0,7,15,11,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
5,4,0,442972.0,4478875.0,7,15,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13,4,0,444932.0,4470218.0,7,15,8,10,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
9,2,0,439578.0,4477617.0,7,15,11,31,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
15,6,0,445119.0,4475380.0,7,15,12,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2
2,7,0,440338.0,4472939.0,7,15,11,15,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2
6,6,0,440715.0,4477819.0,7,15,12,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2
18,6,6,446478.0,4470090.0,7,15,9,55,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
11,6,0,438390.0,4470295.0,7,15,7,10,1,2,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0
16,6,0,447227.0,4478378.0,7,15,9,45,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
12,2,0,441443.0,4468468.0,7,15,13,15,0,2,1,0,0,3,0,0,0,1,0,0,0,2,0,0,2,0,1,0,1
18,9,0,447597.0,4468509.0,7,15,16,15,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
2,6,0,438806.0,4473535.0,7,15,15,10,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,3
20,8,0,447115.0,4476118.0,7,15,14,25,0,2,1,0,0,3,0,0,0,1,0,0,0,0,2,0,3,0,0,0,3
15,9,0,444896.0,4475403.0,7,15,14,20,1,2,0,0,0,2,1,0,0,0,1,0,0,1,1,0,2,1,0,0,0
8,0,0,443398.0,4483182.0,7,15,16,20,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
9,7,0,437339.0,4476909.0,7,15,16,15,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
6,4,0,441060.0,4479387.0,7,15,18,15,0,1,2,0,1,2,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0
11,6,0,437283.0,4471437.0,7,15,18,54,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
9,11,0,437481.0,4477685.0,7,15,18,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
11,2,0,437966.0,4471100.0,7,15,18,45,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,4
17,6,0,441613.0,4466526.0,7,15,15,22,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1
8,6,0,441903.0,4481859.0,7,15,18,35,2,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,2,1,0,0,1
17,0,0,442093.0,4467932.0,7,15,18,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
5,7,0,443393.0,4478031.0,7,15,18,54,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,2
3,4,0,441359.0,4474305.0,7,15,18,45,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1
21,4,0,450762.0,4480081.0,7,15,17,20,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
8,0,0,441202.0,4483485.0,7,15,19,34,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
12,0,0,439925.0,4471196.0,7,15,21,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
12,8,0,440309.0,4470317.0,7,15,20,40,0,2,1,0,0,3,0,0,0,1,0,0,0,1,1,0,3,0,0,0,1
6,5,0,440758.0,4477573.0,7,15,20,58,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,4
6,6,0,441142.0,4480388.0,7,15,21,30,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
16,6,0,447199.0,4478416.0,7,15,23,15,3,2,0,0,0,5,0,0,0,0,1,0,1,1,1,1,2,3,0,1,0
1,2,0,439954.0,4474814.0,7,16,0,35,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2
19,4,0,448331.0,4473345.0,7,16,0,50,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1
1,3,0,439996.0,4474464.0,7,15,23,30,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2
13,6,0,443277.0,4470908.0,7,15,22,20,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2
1,4,0,440244.0,4474227.0,7,15,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15,6,0,444441.0,4475926.0,7,15,22,45,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2
4,0,0,443974.0,4475600.0,7,16,3,5,1,3,0,0,0,4,0,0,0,0,0,0,3,1,0,0,2,2,0,1,2
11,9,0,438501.0,4470322.0,7,16,1,50,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12,6,0,440163.0,4470713.0,7,16,8,0,1,3,0,0,0,4,0,0,0,0,0,0,2,1,0,1,2,2,0,0,0
6,0,0,439969.0,4479963.0,7,16,8,20,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
